incident_id,timestamp,network_element,region,raw_log,alarm_type,kpi_summary,packet_loss_percent,latency_ms,call_drop_rate,throughput_mbps,rrc_failure_rate,handover_failure_rate,prb_utilization,sinr_db,fault_category,root_cause,severity,resolution_steps,source_dataset
INC_003928,2024-03-01 13:45:00,UPF_4319,Bengaluru-East,BLOCK* NameSystem.delete: blk_1960893136630391966 is added to invalidSet of 10.251.39.144:50010,Missing Block Mapping,"packet_loss=3.41%, latency=61.7ms, call_drop_rate=3.35%, throughput=27.05Mbps, rrc_failure_rate=11.2%, handover_failure_rate=6.84%, prb_utilization=72.82%, sinr=14.77dB",3.41,61.7,3.35,27.05,11.2,6.84,72.82,14.77,Configuration Error,Invalid replication or routing configuration,High,Audit recent configuration changes and rollback if needed,Loghub-HDFS
INC_003929,2024-03-01 03:30:00,eNodeB_5941,Chennai-OMR,Received block blk_-3909548841543565741 of size 3542967 from /10.251.195.33,Block Transfer Latency,"packet_loss=3.76%, latency=93.34ms, call_drop_rate=3.25%, throughput=33.71Mbps, rrc_failure_rate=4.83%, handover_failure_rate=2.59%, prb_utilization=70.03%, sinr=12.91dB",3.76,93.34,3.25,33.71,4.83,2.59,70.03,12.91,Transport Degradation,Temporary throughput reduction on transport link,Medium,"Check throughput, interface utilization, and transport latency between nodes",Loghub-HDFS
INC_003930,2024-03-01 12:06:00,CellSite_9775,Pune-Hinjewadi,- 1118769993 2005.06.14 R20-M0-N4-C:J15-U01 2005-06-14-10.26.33.758477 R20-M0-N4-C:J15-U01 RAS KERNEL FATAL machine check: i-fetch......................0,Control Stream Failure,"packet_loss=7.23%, latency=152.94ms, call_drop_rate=4.49%, throughput=17.41Mbps, rrc_failure_rate=5.53%, handover_failure_rate=4.79%, prb_utilization=82.59%, sinr=23.1dB",7.23,152.94,4.49,17.41,5.53,4.79,82.59,23.1,Application Crash,Application process crash generated core dump,High,Check application logs and control stream connectivity,Loghub-BGL
INC_003931,2024-03-01 01:02:00,CellSite_7730,Mumbai-West,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to blk_427714267500527780 size 67108864,Block Transfer Latency,"packet_loss=6.77%, latency=134.87ms, call_drop_rate=4.21%, throughput=29.02Mbps, rrc_failure_rate=2.82%, handover_failure_rate=2.29%, prb_utilization=51.6%, sinr=20.37dB",6.77,134.87,4.21,29.02,2.82,2.29,51.6,20.37,Transport Degradation,Intermittent degradation in node-to-node data path,High,"Check throughput, interface utilization, and transport latency between nodes",Loghub-HDFS
INC_003932,2024-03-01 18:12:00,AggregationRouter_5445,Chennai-OMR,BLOCK* NameSystem.delete: blk_166171721314010075 is added to invalidSet of 10.251.30.85:50010,Configuration Consistency Alarm,"packet_loss=7.34%, latency=123.22ms, call_drop_rate=3.79%, throughput=13.61Mbps, rrc_failure_rate=4.81%, handover_failure_rate=9.27%, prb_utilization=52.21%, sinr=16.04dB",7.34,123.22,3.79,13.61,4.81,9.27,52.21,16.04,Configuration Error,Incorrect or missing network mapping metadata,High,Check replication policy and restore missing metadata,Loghub-HDFS
INC_003933,2024-03-02 06:03:00,MME_9810,Hyderabad-HITEC-City,- 1120748233 2005.07.07 R07-M1-N7-C:J10-U11 2005-07-07-07.57.13.121223 R07-M1-N7-C:J10-U11 RAS KERNEL INFO generating core.1129,Application Core Dump,"packet_loss=3.8%, latency=182.66ms, call_drop_rate=4.59%, throughput=29.23Mbps, rrc_failure_rate=5.95%, handover_failure_rate=4.49%, prb_utilization=48.82%, sinr=20.38dB",3.8,182.66,4.59,29.23,5.95,4.49,48.82,20.38,Application Crash,Application process crash generated core dump,High,"Inspect core dump logs, restart affected process, and validate service health",Loghub-BGL
INC_003934,2024-03-02 05:04:00,CellSite_1476,Bengaluru-East,PacketResponder 2 for block blk_-6997219177553478996 terminating,Transport Stream Failure,"packet_loss=13.1%, latency=191.92ms, call_drop_rate=4.51%, throughput=17.34Mbps, rrc_failure_rate=3.67%, handover_failure_rate=2.36%, prb_utilization=43.65%, sinr=10.42dB",13.1,191.92,4.51,17.34,3.67,2.36,43.65,10.42,Backhaul Issue,Packet forwarding interruption on transport path,High,"Check transport link stability, validate packet drops, and inspect router interface errors",Loghub-HDFS
INC_003935,2024-03-03 16:54:00,CellSite_1998,Mumbai-West,- 1125083604 2005.08.26 R65-M1-N4-C:J06-U01 2005-08-26-12.13.24.227502 R65-M1-N4-C:J06-U01 RAS KERNEL INFO iar 003a92a0 dear 00efd518,No Major Alarm,"packet_loss=0.81%, latency=39.3ms, call_drop_rate=0.62%, throughput=86.34Mbps, rrc_failure_rate=1.19%, handover_failure_rate=0.53%, prb_utilization=54.94%, sinr=28.62dB",0.81,39.3,0.62,86.34,1.19,0.53,54.94,28.62,Normal,Network operating within acceptable KPI thresholds,Low,Continue monitoring network KPIs,Loghub-BGL
INC_003936,2024-03-01 14:20:00,AMF_6145,Gurugram-Sector-44,PacketResponder 1 for block blk_-5569558931000121451 terminating,Packet Responder Termination,"packet_loss=19.65%, latency=215.25ms, call_drop_rate=5.72%, throughput=9.67Mbps, rrc_failure_rate=3.83%, handover_failure_rate=1.41%, prb_utilization=66.96%, sinr=10.87dB",19.65,215.25,5.72,9.67,3.83,1.41,66.96,10.87,Backhaul Issue,Packet forwarding interruption on transport path,Critical,Run ping and traceroute between affected nodes and verify packet loss,Loghub-HDFS
INC_003937,2024-03-03 11:16:00,AggregationRouter_3292,Chennai-OMR,Deleting block blk_70980361971054326 file /mnt/hadoop/dfs/data/current/subdir27/blk_70980361971054326,Transport Throughput Degradation,"packet_loss=8.09%, latency=197.8ms, call_drop_rate=3.26%, throughput=20.78Mbps, rrc_failure_rate=3.25%, handover_failure_rate=4.05%, prb_utilization=45.2%, sinr=23.28dB",8.09,197.8,3.26,20.78,3.25,4.05,45.2,23.28,Transport Degradation,Intermittent degradation in node-to-node data path,High,Validate link counters and inspect retransmission or packet drop trends,Loghub-HDFS
INC_003938,2024-03-01 05:45:00,MME_1132,Chennai-OMR,Received block blk_-2129171714384027465 of size 67108864 from /10.251.75.228,Transport Throughput Degradation,"packet_loss=5.11%, latency=219.92ms, call_drop_rate=5.41%, throughput=13.73Mbps, rrc_failure_rate=2.53%, handover_failure_rate=2.44%, prb_utilization=55.36%, sinr=20.39dB",5.11,219.92,5.41,13.73,2.53,2.44,55.36,20.39,Transport Degradation,Temporary throughput reduction on transport link,High,Validate link counters and inspect retransmission or packet drop trends,Loghub-HDFS
INC_003939,2024-03-02 19:08:00,CellSite_1323,Bengaluru-East,- 1120932365 2005.07.09 R31-M1-N9-C:J15-U11 2005-07-09-11.06.05.052923 R31-M1-N9-C:J15-U11 RAS KERNEL INFO generating core.23664,Control Stream Failure,"packet_loss=7.93%, latency=147.59ms, call_drop_rate=8.0%, throughput=45.14Mbps, rrc_failure_rate=3.79%, handover_failure_rate=1.63%, prb_utilization=58.01%, sinr=20.57dB",7.93,147.59,8.0,45.14,3.79,1.63,58.01,20.57,Application Crash,Application process crash generated core dump,High,Check application logs and control stream connectivity,Loghub-BGL
INC_003940,2024-03-03 15:02:00,AMF_3790,Bengaluru-East,Received block blk_6000837850922531821 of size 67108864 from /10.251.197.226,Transport Throughput Degradation,"packet_loss=5.68%, latency=167.78ms, call_drop_rate=3.12%, throughput=11.53Mbps, rrc_failure_rate=2.06%, handover_failure_rate=2.51%, prb_utilization=77.78%, sinr=13.74dB",5.68,167.78,3.12,11.53,2.06,2.51,77.78,13.74,Transport Degradation,High transport latency during data transfer,High,Monitor transfer delay and escalate if degradation persists,Loghub-HDFS
INC_003941,2024-03-05 07:48:00,MME_1383,Hyderabad-HITEC-City,PacketResponder 0 for block blk_-8329840785892216949 terminating,Transport Stream Failure,"packet_loss=12.64%, latency=184.33ms, call_drop_rate=8.18%, throughput=16.06Mbps, rrc_failure_rate=1.91%, handover_failure_rate=3.93%, prb_utilization=60.58%, sinr=12.12dB",12.64,184.33,8.18,16.06,1.91,3.93,60.58,12.12,Backhaul Issue,Transport pipeline termination between nodes,High,Escalate to transport team for backhaul path validation,Loghub-HDFS
INC_003942,2024-03-01 20:03:00,eNodeB_7179,Gurugram-Sector-44,Receiving block blk_-8649503431827393598 src: /10.251.199.19:48778 dest: /10.251.199.19:50010,Data Transfer Delay,"packet_loss=8.71%, latency=185.82ms, call_drop_rate=2.76%, throughput=12.2Mbps, rrc_failure_rate=1.8%, handover_failure_rate=1.57%, prb_utilization=74.44%, sinr=12.09dB",8.71,185.82,2.76,12.2,1.8,1.57,74.44,12.09,Transport Degradation,Temporary throughput reduction on transport link,High,"Check throughput, interface utilization, and transport latency between nodes",Loghub-HDFS
INC_003943,2024-03-02 01:29:00,UPF_1079,Bengaluru-East,"- 1131030168 2005.11.03 R54-M1-N8-I:J18-U01 2005-11-03-07.02.48.152436 R54-M1-N8-I:J18-U01 RAS APP FATAL ciod: Error loading /g/g0/spelce1/HPCC_IBM/Urgent/COP/64K/RandomAccess.64R.rts: invalid or missing program image, Permission denied",Configuration Mismatch,"packet_loss=2.52%, latency=67.32ms, call_drop_rate=2.13%, throughput=41.14Mbps, rrc_failure_rate=5.24%, handover_failure_rate=5.63%, prb_utilization=72.14%, sinr=15.24dB",2.52,67.32,2.13,41.14,5.24,5.63,72.14,15.24,Configuration Error,Invalid cell parameter update,Medium,"Rollback recent configuration, validate parameters, and compare with golden config",Loghub-BGL
INC_003944,2024-03-02 05:20:00,UPF_9567,Delhi-NCR,Deleting block blk_2156262111024914941 file /mnt/hadoop/dfs/data/current/subdir14/blk_2156262111024914941,Transport Throughput Degradation,"packet_loss=3.23%, latency=171.43ms, call_drop_rate=5.81%, throughput=27.76Mbps, rrc_failure_rate=2.09%, handover_failure_rate=4.85%, prb_utilization=74.63%, sinr=18.45dB",3.23,171.43,5.81,27.76,2.09,4.85,74.63,18.45,Transport Degradation,High transport latency during data transfer,High,Validate link counters and inspect retransmission or packet drop trends,Loghub-HDFS
INC_003945,2024-03-01 21:08:00,eNodeB_7961,Bengaluru-East,- 1124546691 2005.08.20 R44-M1-N4-I:J18-U11 2005-08-20-07.04.51.651202 R44-M1-N4-I:J18-U11 RAS KERNEL INFO ciod: generated 1 core files for program /bgl/apps/swl-prep/ibm-swl/functional/sppm_chkpt/run/sppm,Process Crash,"packet_loss=7.02%, latency=182.11ms, call_drop_rate=7.28%, throughput=16.87Mbps, rrc_failure_rate=3.55%, handover_failure_rate=3.4%, prb_utilization=84.62%, sinr=21.03dB",7.02,182.11,7.28,16.87,3.55,3.4,84.62,21.03,Application Crash,Runtime process failure,High,Restart impacted service and monitor for recurring crash signatures,Loghub-BGL
INC_003946,2024-03-02 03:19:00,AMF_2642,Mumbai-West,Received block blk_-1846853350696018836 of size 67108864 from /10.250.15.67,Block Transfer Latency,"packet_loss=7.31%, latency=160.31ms, call_drop_rate=4.89%, throughput=34.25Mbps, rrc_failure_rate=4.54%, handover_failure_rate=2.13%, prb_utilization=52.78%, sinr=13.1dB",7.31,160.31,4.89,34.25,4.54,2.13,52.78,13.1,Transport Degradation,High transport latency during data transfer,High,Validate link counters and inspect retransmission or packet drop trends,Loghub-HDFS
INC_003947,2024-03-07 14:20:00,AggregationRouter_1828,Hyderabad-HITEC-City,"- 1133455156 2005.12.01 R76-M1-N4-C:J06-U11 2005-12-01-08.39.16.294851 R76-M1-N4-C:J06-U11 RAS KERNEL INFO 10754 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",No Major Alarm,"packet_loss=1.47%, latency=31.53ms, call_drop_rate=0.7%, throughput=62.29Mbps, rrc_failure_rate=0.4%, handover_failure_rate=0.88%, prb_utilization=47.01%, sinr=20.16dB",1.47,31.53,0.7,62.29,0.4,0.88,47.01,20.16,Normal,Network operating within acceptable KPI thresholds,Low,Continue monitoring network KPIs,Loghub-BGL
INC_003948,2024-03-02 04:09:00,gNodeB_9270,Hyderabad-HITEC-City,- 1120351719 2005.07.02 R05-M0-NC-C:J04-U01 2005-07-02-17.48.39.742843 R05-M0-NC-C:J04-U01 RAS KERNEL INFO generating core.1351,Control Stream Failure,"packet_loss=7.1%, latency=96.82ms, call_drop_rate=6.44%, throughput=38.15Mbps, rrc_failure_rate=3.8%, handover_failure_rate=2.98%, prb_utilization=49.92%, sinr=13.68dB",7.1,96.82,6.44,38.15,3.8,2.98,49.92,13.68,Application Crash,Control stream failure between node and management process,High,Check application logs and control stream connectivity,Loghub-BGL
INC_003949,2024-03-02 08:31:00,gNodeB_5087,Mumbai-West,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001860_0/part-01860. blk_8716294289715825928,No Major Alarm,"packet_loss=0.88%, latency=66.19ms, call_drop_rate=0.17%, throughput=81.2Mbps, rrc_failure_rate=0.19%, handover_failure_rate=0.9%, prb_utilization=33.28%, sinr=29.88dB",0.88,66.19,0.17,81.2,0.19,0.9,33.28,29.88,Normal,Network operating within acceptable KPI thresholds,Low,Continue monitoring network KPIs,Loghub-HDFS
INC_003950,2024-03-03 13:15:00,AggregationRouter_3523,Gurugram-Sector-44,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000210_0/part-00210. blk_-7667417209393167541,No Major Alarm,"packet_loss=1.01%, latency=43.41ms, call_drop_rate=0.39%, throughput=79.01Mbps, rrc_failure_rate=0.41%, handover_failure_rate=0.81%, prb_utilization=54.27%, sinr=24.17dB",1.01,43.41,0.39,79.01,0.41,0.81,54.27,24.17,Normal,Network operating within acceptable KPI thresholds,Low,Continue monitoring network KPIs,Loghub-HDFS
INC_003951,2024-03-04 11:50:00,gNodeB_4302,Mumbai-West,Deleting block blk_-8294986551316947211 file /mnt/hadoop/dfs/data/current/subdir34/blk_-8294986551316947211,Data Transfer Delay,"packet_loss=6.56%, latency=197.77ms, call_drop_rate=3.59%, throughput=15.33Mbps, rrc_failure_rate=1.03%, handover_failure_rate=3.51%, prb_utilization=66.8%, sinr=15.19dB",6.56,197.77,3.59,15.33,1.03,3.51,66.8,15.19,Transport Degradation,Temporary throughput reduction on transport link,High,Validate link counters and inspect retransmission or packet drop trends,Loghub-HDFS
INC_003952,2024-03-01 15:50:00,gNodeB_8492,Hyderabad-HITEC-City,KERNSTOR 1118765370 2005.06.14 R01-M1-N6-C:J15-U11 2005-06-14-09.09.30.138103 R01-M1-N6-C:J15-U11 RAS KERNEL FATAL data storage interrupt,Application Core Dump,"packet_loss=6.92%, latency=196.52ms, call_drop_rate=4.66%, throughput=18.36Mbps, rrc_failure_rate=5.39%, handover_failure_rate=4.98%, prb_utilization=53.82%, sinr=12.39dB",6.92,196.52,4.66,18.36,5.39,4.98,53.82,12.39,Application Crash,Runtime process failure,High,Check application logs and control stream connectivity,Loghub-BGL
INC_003953,2024-03-04 18:21:00,CellSite_9937,Gurugram-Sector-44,- 1133447694 2005.12.01 R11-M1-ND-C:J08-U01 2005-12-01-06.34.54.203650 R11-M1-ND-C:J08-U01 RAS KERNEL INFO 0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,Low SINR Alarm,"packet_loss=9.8%, latency=89.39ms, call_drop_rate=11.42%, throughput=9.29Mbps, rrc_failure_rate=7.86%, handover_failure_rate=12.2%, prb_utilization=83.49%, sinr=3.92dB",9.8,89.39,11.42,9.29,7.86,12.2,83.49,3.92,Interference,Poor SINR due to noise rise,Critical,"Check SINR, inspect interference sources, and validate antenna tilt and azimuth",Loghub-BGL
INC_003954,2024-03-04 09:20:00,MME_8591,Chennai-OMR,- 1121495976 2005.07.15 R12-M1-N7-C:J08-U11 2005-07-15-23.39.36.355775 R12-M1-N7-C:J08-U11 RAS KERNEL INFO generating core.33706,Control Stream Failure,"packet_loss=6.64%, latency=140.67ms, call_drop_rate=5.99%, throughput=16.66Mbps, rrc_failure_rate=5.18%, handover_failure_rate=2.23%, prb_utilization=73.5%, sinr=18.82dB",6.64,140.67,5.99,16.66,5.18,2.23,73.5,18.82,Application Crash,Runtime process failure,High,Restart impacted service and monitor for recurring crash signatures,Loghub-BGL
INC_003955,2024-03-02 00:56:00,AMF_1670,Mumbai-West,Received block blk_-6168484338203583997 of size 67108864 from /10.251.39.192,Transport Throughput Degradation,"packet_loss=9.49%, latency=109.13ms, call_drop_rate=4.72%, throughput=28.31Mbps, rrc_failure_rate=2.16%, handover_failure_rate=3.23%, prb_utilization=50.69%, sinr=17.84dB",9.49,109.13,4.72,28.31,2.16,3.23,50.69,17.84,Transport Degradation,Intermittent degradation in node-to-node data path,High,"Check throughput, interface utilization, and transport latency between nodes",Loghub-HDFS
INC_003956,2024-03-03 03:36:00,gNodeB_7593,Pune-Hinjewadi,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.149:50010 is added to blk_-7282356322111075290 size 67108864,Transport Throughput Degradation,"packet_loss=5.37%, latency=123.11ms, call_drop_rate=3.75%, throughput=12.69Mbps, rrc_failure_rate=3.82%, handover_failure_rate=1.11%, prb_utilization=74.09%, sinr=18.32dB",5.37,123.11,3.75,12.69,3.82,1.11,74.09,18.32,Transport Degradation,High transport latency during data transfer,High,Validate link counters and inspect retransmission or packet drop trends,Loghub-HDFS
INC_003957,2024-03-01 04:00:00,UPF_9595,Mumbai-West,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-2480595760294717232 size 67108864,Data Transfer Delay,"packet_loss=4.76%, latency=105.69ms, call_drop_rate=2.77%, throughput=14.18Mbps, rrc_failure_rate=3.14%, handover_failure_rate=4.05%, prb_utilization=51.48%, sinr=14.6dB",4.76,105.69,2.77,14.18,3.14,4.05,51.48,14.6,Transport Degradation,Intermittent degradation in node-to-node data path,Medium,Monitor transfer delay and escalate if degradation persists,Loghub-HDFS
INC_003958,2024-03-05 20:56:00,gNodeB_2223,Gurugram-Sector-44,Received block blk_-3693786175267111588 of size 67108864 from /10.251.71.97,Transport Throughput Degradation,"packet_loss=3.85%, latency=199.93ms, call_drop_rate=2.8%, throughput=27.57Mbps, rrc_failure_rate=3.97%, handover_failure_rate=2.32%, prb_utilization=64.37%, sinr=22.66dB",3.85,199.93,2.8,27.57,3.97,2.32,64.37,22.66,Transport Degradation,High transport latency during data transfer,High,Validate link counters and inspect retransmission or packet drop trends,Loghub-HDFS
INC_003959,2024-03-01 09:19:00,gNodeB_8283,Delhi-NCR,PacketResponder 1 for block blk_-1751996688557225241 terminating,Packet Responder Termination,"packet_loss=9.73%, latency=344.41ms, call_drop_rate=5.26%, throughput=17.03Mbps, rrc_failure_rate=2.16%, handover_failure_rate=3.52%, prb_utilization=68.42%, sinr=17.87dB",9.73,344.41,5.26,17.03,2.16,3.52,68.42,17.87,Backhaul Issue,Backhaul data stream instability,Critical,Run ping and traceroute between affected nodes and verify packet loss,Loghub-HDFS
INC_003960,2024-03-02 12:06:00,AMF_8046,Mumbai-West,- 1122139727 2005.07.23 R04-M0-N4-C:J12-U01 2005-07-23-10.28.47.226151 R04-M0-N4-C:J12-U01 RAS KERNEL INFO 15 floating point alignment exceptions,Cache Error Alarm,"packet_loss=1.95%, latency=138.05ms, call_drop_rate=2.34%, throughput=42.22Mbps, rrc_failure_rate=2.23%, handover_failure_rate=2.2%, prb_utilization=74.91%, sinr=26.13dB",1.95,138.05,2.34,42.22,2.23,2.2,74.91,26.13,Memory/Cache Error,Processor cache parity fault,High,"Monitor repeated parity errors, check memory diagnostics, and replace memory module if recurring",Loghub-BGL
INC_003961,2024-03-01 07:55:00,MME_1168,Chennai-OMR,- 1120145530 2005.06.30 R17-M0-NF-C:J16-U01 2005-06-30-08.32.10.323350 R17-M0-NF-C:J16-U01 RAS KERNEL INFO generating core.16904,Process Crash,"packet_loss=9.75%, latency=203.6ms, call_drop_rate=2.26%, throughput=15.39Mbps, rrc_failure_rate=6.76%, handover_failure_rate=3.57%, prb_utilization=47.37%, sinr=13.43dB",9.75,203.6,2.26,15.39,6.76,3.57,47.37,13.43,Application Crash,Application process crash generated core dump,High,"Inspect core dump logs, restart affected process, and validate service health",Loghub-BGL
INC_003962,2024-03-02 03:13:00,AMF_8746,Gurugram-Sector-44,Receiving block blk_3322875843051058970 src: /10.250.7.244:40195 dest: /10.250.7.244:50010,Data Transfer Delay,"packet_loss=9.27%, latency=148.75ms, call_drop_rate=3.08%, throughput=38.03Mbps, rrc_failure_rate=2.57%, handover_failure_rate=2.46%, prb_utilization=66.08%, sinr=13.4dB",9.27,148.75,3.08,38.03,2.57,2.46,66.08,13.4,Transport Degradation,High transport latency during data transfer,High,Monitor transfer delay and escalate if degradation persists,Loghub-HDFS
